  -2.0000000000000000       -0.0000000000000000        4.0000000000000000     
  -1.9959733529437689      -0.12684783931312901        4.0000000000000000     
  -1.9839096256615907      -0.25318490714749853        4.0000000000000000     
  -1.9638573945254134      -0.37850248872082043        4.0000000000000000     
  -1.9358974027927125      -0.50229597436215845        4.0000000000000000     
  -1.9001422354818909      -0.62406689139697424        4.0000000000000000     
  -1.8567358660321451      -0.74332491132065515        4.0000000000000000     
  -1.8058530765732423      -0.85958982417834329        4.0000000000000000     
  -1.7476987541395699      -0.97239347220093741        4.0000000000000000     
  -1.6825070656623624       -1.0812816349111951        4.0000000000000000     
  -1.6105405150621173       -1.1858158581092808        4.0000000000000000     
  -1.5320888862379560       -1.2855752193730785        4.0000000000000000     
  -1.4474680762101402       -1.3801580229642241        4.0000000000000000     
  -1.3570188231142644       -1.4691834173150666        4.0000000000000000     
  -1.2611053341690450       -1.5522929285835136        4.0000000000000000     
  -1.1601138191423963       -1.6291519041006715        4.0000000000000000     
  -1.0544509352210047       -1.6994508598990288        4.0000000000000000     
 -0.94454214954536542       -1.7629067268951641        4.0000000000000000     
 -0.83083002600377287       -1.8192639907090367        4.0000000000000000     
 -0.71377244318374378       -1.8682957205302133        4.0000000000000000     
 -0.59384075065654984       -1.9098044828881477        4.0000000000000000     
 -0.47151787101885456       -1.9436231366470833        4.0000000000000000     
 -0.34729635533386083       -1.9696155060244160        4.0000000000000000     
 -0.22167639980202219       -1.9876769289225082        4.0000000000000000     
  -9.5163831647484362E-002  -1.9977346783660159        4.0000000000000000     
   3.1731927669616057E-002  -1.9997482553477501        4.0000000000000000     
  0.15849991371357708       -1.9937095519038848        4.0000000000000000     
  0.28462967654657045       -1.9796428837618654        4.0000000000000000     
  0.40961333613038148       -1.9576048924295575        4.0000000000000000     
  0.53294762738007007       -1.9276843171198841        4.0000000000000000     
  0.65413592663484332       -1.8900016374293369        4.0000000000000000     
  0.77269025138625735       -1.8447085882091627        4.0000000000000000     
