   0.0000000000000000        0.0000000000000000     
   4.0185403360994453E-003   2.5538576068569841E-004
   1.5960925145152897E-002   2.0369201360097389E-003
   3.5489463442297912E-002   6.8400336280603066E-003
   6.2048029043915862E-002   1.6099239591212889E-002
   9.4871982911403668E-002   3.1158964899686132E-002
  0.13300183467540483        5.3245904175431361E-002
  0.17530041805248189        8.3443366621203399E-002
  0.22047329680161340       0.12266805204627595     
  0.26709206439074301       0.17164965309412702     
  0.31362015252032671       0.23091363462131242     
  0.35844072186007075       0.30076748937817255     
  0.39988617347494759       0.38129071244114304     
  0.43626879201391955       0.47232867615870450     
  0.46591201225583062       0.57349052367831532     
  0.48718178937018342       0.68415113344865708     
  0.49851755044166740       0.80345714050098094     
  0.49846221047611877       0.93033693388108829     
  0.48569075016518048        1.0635144844031290     
  0.45903687491504935        1.2015267939819401     
  0.41751730468738291        1.3427446981895803     
  0.36035328157762647        1.4853966983386027     
  0.28698892616929517        1.6275954492155003     
  0.19710612384495579        1.7673664843858674     
   9.0635677601223916E-002   1.9026787234852658     
  -3.2235476382919501E-002   2.0314762757061384     
 -0.17106113109695081        2.1517110312835523     
 -0.32513682420057033        2.2613755185378199     
 -0.49350501515741102        2.3585354981857201     
 -0.67496436549447547        2.4413617692844363     
 -0.86808299753542362        2.5081606722872163     
  -1.0712155427165024        2.5574027940944881     
  -1.2825237292955134        2.5877494073729475     
  -1.5000002018942642        2.5980762113533071     
  -1.7214952127983583        2.5874939832490447     
  -1.9447457781219273        2.5553657976948472     
  -2.1674068515848051        2.5013205254138935     
  -2.3870840353979061        2.4252623808275482     
  -2.6013673221473450        2.3273763505835547     
  -2.8078653440247421        2.2081294000028695     
  -3.0042395965561810        2.0682674211896943     
  -3.1882381032876608        1.9088079539448319     
  -3.3577279957061279        1.7310287775893700     
  -3.5107264988912372        1.5364525372705538     
  -3.6454298377479022        1.3268276312351543     
  -3.7602396107768254        1.1041056449088749     
  -3.8537862176883326       0.87041567246175866     
  -3.9249489731265368       0.62803591598950415     
  -3.9728725906123619       0.37936299570601467     
  -3.9969797777070624       0.12687944092941528     
  -3.9969797444333031      -0.12688013943155924     
  -3.9728724911926259      -0.37936368718545177     
  -3.9249488087595226      -0.62803659351954721     
  -3.8537859903522254      -0.87041632930628354     
  -3.7602393232001519       -1.1041062746139338     
  -3.6454294933693681       -1.3268282277162533     
  -3.5107261018091829       -1.5364530948942547     
  -3.3577275506183959       -1.7310292912479743     
  -3.1882376154228154       -1.9088084191230021     
  -3.0042390715971612       -2.0682678340220093     
  -2.8078647880261496       -2.2081297573214460     
  -2.6013667414476540       -2.3273766499550304     
  -2.3870834365279738       -2.4252626205788794     
  -2.1674062411741186       -2.5013207046466190     
  -1.9447451628040333       -2.5553659162876263     
  -1.7214945991169694       -2.5874940418484869     
  -1.4999995962114820       -2.5980762113532805     
  -1.2825231377036057       -2.5877493508827420     
  -1.0712149709545851       -2.5574026838963819     
 -0.86808245091233571       -2.5081605117841654     
 -0.67496384881902760       -2.4413615624387566     
 -0.49350453267706035       -2.3585352494497767     
 -0.32513637954945251       -2.2613752327778607     
 -0.17106072725402960       -2.1517107136979279     
  -3.2235115640868867E-002  -2.0314759317392435     
   9.0635993655976549E-002  -1.9026783587385876     
  0.19710639434077121       -1.7673661045275890     
  0.28698915094637978       -1.6275950598901039     
  0.36035346117372136       -1.4853963050779313     
  0.41751744031238330       -1.3427443063267779     
  0.45903696841502772       -1.2015264085696440     
  0.48569080397646319       -1.0635141101372152     
  0.49846222757021613      -0.93033657503117451     
  0.49851753426200901      -0.80345680084878579     
  0.48718174376173956      -0.68415081623516805     
  0.46591194138881065      -0.57349023156060019     
  0.43626870030283516      -0.47232841117701113     
  0.39988606549439704      -0.38129047599678073     
  0.35844060225865404      -0.30076728222249099     
  0.31362002593412530      -0.23091345685590522     
  0.26709193535780473      -0.17164950418221028     
  0.22047316967886216      -0.12266793083500413     
  0.17530029693642923       -8.3443271374508882E-002
  0.13300172332797702       -5.3245832616802678E-002
   9.4871884692109137E-002  -3.1158914264135161E-002
   6.2047946849477537E-002  -1.6099206685535054E-002
   3.5489399654742189E-002  -6.8400148983525713E-003
   1.5960881589216561E-002  -2.0369117412967694E-003
   4.0185182466537066E-003  -2.5538365140223676E-004
   3.0642155479653854E-014   5.3576448346757236E-021
